,temp,humidity,PM25,light,band1,band2,band3,band4,band5,band6,band7,lat,lon,dss
424,28.752250000000004,57.14958333333334,0.6775833333333333,38.847666666666676,10380.875,10654.958333333332,11607.479166666662,12087.604166666662,16719.604166666664,14634.291666666659,12911.354166666662,41.78843,-87.59913,5
425,28.890833333333333,34.870583333333336,6.005833333333334,14.744500000000002,14658.666666666659,15419.0,17337.583333333336,17767.833333333336,23154.0,19188.583333333325,14890.416666666659,41.793278,-87.600117,6
426,23.877749999999995,90.33024999999999,2.1631666666666667,68.36595833333332,11889.833333333338,12669.75,13915.833333333341,14615.833333333341,17034.583333333336,17214.083333333336,15569.583333333341,41.896157,-87.662391,6
427,20.670416666666668,52.32808333333333,3.1004166666666664,25.195750000000004,8229.333333333332,8943.583333333332,10353.916666666668,10116.0,18446.833333333325,15212.916666666659,12156.166666666662,41.9262614,-87.6307578,6
428,23.809416666666664,95.46000000000002,1.7891666666666668,79.92337500000001,9833.0,10478.416666666668,11523.25,11868.916666666662,13714.0,13844.25,12666.833333333338,41.736593,-87.604759,6
429,24.354041666666664,70.45916666666666,0.795,39.761625,10270.833333333332,10739.666666666668,11670.916666666662,12001.0,13639.833333333341,14206.916666666659,13066.666666666662,41.764122,-87.72242,6
430,22.921583333333334,82.94316666666667,0.6198333333333333,68.69395833333333,9904.416666666668,10458.166666666668,11565.5,11927.083333333338,14075.75,14085.25,12896.583333333338,41.722457,-87.57535,6
431,21.71366666666667,71.67291666666667,4.325833333333333,42.423,10549.0,12523.08333333333,15064.0,15571.166666666659,17033.166666666664,19336.166666666664,18466.666666666664,41.96904,-87.659672,6
432,23.664708333333337,66.40050000000001,7.973749999999999,67.21583333333334,9464.0,9616.916666666668,10316.916666666668,9963.0,19626.75,14412.166666666659,11640.666666666662,41.788608,-87.598713,6
433,23.385666666666665,70.30991666666667,8.521166666666668,40.55179166666667,14266.583333333341,14636.75,17188.25,18355.416666666664,19237.0,19142.833333333325,16960.916666666664,41.968757000000004,-87.679174,6
434,26.190166666666666,64.04074999999999,5.2606666666666655,31.57229166666666,10774.75,10926.16666666667,11896.583333333338,11521.166666666662,19695.083333333325,14535.833333333341,11792.75,41.791329,-87.598677,6
435,24.147583333333333,68.18325,1.0151666666666668,25.865958333333335,9751.833333333332,10285.0,11261.5,11375.666666666662,15459.0,14093.833333333341,12578.083333333338,41.736495,-87.614529,6
436,25.18008333333334,30.97000000000001,1.9755,41.042125000000006,12307.416666666662,12888.5,13794.333333333341,14416.083333333341,15846.583333333341,16215.5,15420.5,41.924903,-87.687703,6
437,25.379833333333334,72.28966666666666,2.5488333333333335,55.88766666666666,11723.583333333338,12357.333333333338,13340.333333333341,14068.25,15984.25,16683.583333333336,15435.583333333341,41.912681,-87.68105200000001,6
438,24.336333333333332,63.38858333333332,1.7874166666666669,40.536791666666666,11238.75,11853.916666666662,13021.666666666662,13633.75,14928.583333333341,15845.5,15022.916666666659,41.823527,-87.641054,6
440,22.778999999999996,84.84883333333335,7.631166666666666,53.85108333333334,14166.583333333341,15111.166666666659,16598.25,17267.0,18632.25,17730.75,16065.583333333341,41.794167,-87.601646,6
441,24.1435,71.41149999999999,1.4523333333333335,57.21704166666668,10944.83333333333,11610.083333333338,12436.333333333338,12940.916666666662,15642.916666666659,15686.083333333341,14451.666666666659,41.846579,-87.68555699999999,6
443,23.924291666666665,91.93225,2.866666666666667,39.54475,12481.083333333338,12873.166666666662,14464.583333333341,15132.0,15799.416666666659,17114.166666666664,16349.833333333341,41.961622,-87.665948,6
444,23.915166666666668,81.21333333333334,3.4090833333333332,52.53904166666666,11814.666666666662,12262.916666666662,13277.5,13790.916666666659,16606.5,20853.166666666664,18781.666666666664,41.846897,-87.673061,6
445,23.20266666666667,72.02458333333334,1.647166666666667,41.615,10899.416666666668,11481.166666666662,12638.0,13072.166666666662,15649.0,15590.916666666659,14153.416666666659,41.87148,-87.67644,6
446,22.033291666666667,76.60933333333334,1.9288333333333334,80.18266666666666,11458.166666666662,12155.416666666662,13186.416666666659,13923.5,14851.25,17474.5,17160.25,41.916585999999995,-87.66640600000001,6
447,24.060208333333335,67.51191666666666,1.1246666666666665,54.18758333333334,10193.75,10838.916666666668,11959.666666666662,12371.25,14602.916666666659,14388.583333333341,13053.75,41.736314,-87.624179,6
448,25.10495833333334,67.84316666666666,3.145583333333333,45.61404166666666,10332.5,10710.333333333332,12241.0,12328.166666666662,18189.5,15975.0,12534.666666666662,41.792543,-87.600008,6
449,26.413750000000004,100.0,1.0506666666666666,51.83895833333333,10772.416666666668,11337.833333333338,12120.916666666662,12485.25,14209.0,14997.666666666659,14149.583333333341,41.880497,-87.74526800000001,6
450,23.0545,70.72666666666667,3.789,66.93724999999999,9694.416666666668,10208.5,11382.0,11593.75,12772.25,13312.666666666659,11598.333333333338,41.884688,-87.627864,6
451,24.40125,71.64350000000002,8.021916666666666,53.905375,13026.833333333338,13807.416666666659,15379.083333333341,16080.583333333341,18414.5,18356.75,15836.833333333341,41.96759,-87.76257,6
452,23.449416666666668,71.80650000000001,8.38825,40.66520833333333,13793.75,14532.166666666659,16227.166666666659,16975.166666666664,21475.666666666664,19587.083333333325,16528.5,41.8742,-87.666599,6
454,23.22745833333333,45.854749999999996,1.8456666666666666,55.57408333333334,10475.583333333332,11143.5,11902.583333333338,12468.166666666662,13763.166666666659,13938.083333333341,13095.0,41.903335,-87.6674,6
455,23.08408333333333,66.91499999999999,2.7730833333333336,50.86179166666667,11105.916666666662,11760.75,12666.166666666662,12921.666666666662,17974.25,16669.666666666664,14606.666666666659,41.9140942,-87.683022,6
456,21.047583333333332,73.48075,3.1217500000000005,66.129625,9461.416666666668,9722.833333333332,10760.666666666668,10574.333333333332,17575.583333333336,14789.333333333341,12323.416666666662,41.954825,-87.645248,6
457,23.462333333333333,68.86124999999998,3.577833333333333,80.14162499999999,11351.083333333338,12018.75,13960.916666666659,14397.75,17534.75,16710.0,13976.583333333341,41.878377,-87.627678,6
458,24.422750000000004,68.26191666666668,2.843,55.16049999999999,10743.333333333332,11388.0,11872.166666666662,12252.0,13913.916666666659,14148.25,13238.75,41.857959,-87.65642700000001,6
459,22.61791666666667,70.94191666666666,1.4036666666666664,54.62145833333333,11528.416666666662,12181.833333333338,13459.333333333341,13986.583333333341,15083.833333333341,16109.666666666659,14800.5,41.884607,-87.624577,6
460,24.358916666666673,66.21175,1.0635,53.87525,10944.41666666667,11746.416666666662,12750.833333333338,13326.833333333341,14829.916666666659,15270.083333333341,14504.583333333341,41.75034,-87.66351800000001,6
461,22.885499999999997,85.10566666666666,0.7286666666666667,55.39520833333333,10274.5,10689.583333333332,11599.583333333338,11912.5,14154.833333333341,14345.333333333341,13511.166666666659,41.743814,-87.61473199999999,6
462,25.549374999999998,65.77199999999999,1.28875,80.17299999999999,10374.666666666668,10872.583333333332,11726.75,12130.916666666662,13845.166666666659,14468.083333333341,13713.833333333341,41.685445,-87.611081,6
463,22.332583333333332,68.2375,1.0188333333333335,80.36954166666668,11652.916666666662,12052.916666666662,12869.25,13523.5,14780.583333333341,15490.25,14128.833333333341,41.713867,-87.536509,6
464,24.532041666666668,68.97775,0.9302500000000001,70.90112500000002,10553.0,11180.333333333338,12312.333333333338,12578.5,16699.833333333336,15388.25,13372.75,41.923996,-87.761072,6
465,23.82320833333333,74.63383333333334,0.7638333333333333,82.35787499999998,11083.583333333338,11731.416666666662,12515.333333333338,13199.083333333341,15018.666666666659,15994.916666666659,14551.666666666659,41.800846,-87.703739,6
466,33.17404166666667,71.16825,2.171,54.28020833333333,11481.416666666662,12293.583333333338,13875.5,14418.166666666659,15646.416666666659,16003.5,14058.666666666659,41.88575,-87.62969,6
467,24.330125000000006,76.61716666666666,0.6598333333333334,42.223958333333336,10883.416666666668,11409.833333333338,12365.583333333338,12800.75,14702.083333333341,15137.25,13945.583333333341,41.722044,-87.60448199999999,6
468,23.46475,70.3325,0.7784166666666666,40.477375,10901.75,11405.833333333338,12460.5,12893.083333333338,14961.75,14929.416666666659,13801.083333333341,41.65849,-87.559113,6
469,25.89708333333333,100.0,1.2814999999999996,49.893333333333345,10338.25,10936.16666666667,11911.5,12232.0,15217.416666666659,15011.25,13712.25,41.786756,-87.664343,6
470,22.32575,77.59916666666668,1.4001666666666666,68.26745833333332,10585.333333333332,11114.416666666662,11643.333333333338,12052.333333333338,13137.666666666659,13983.75,13100.166666666662,41.946731,-87.68825799999999,6
471,27.046812499999998,50.79116666666669,0.9932500000000001,31.83464583333334,12427.583333333338,13335.583333333336,15023.166666666666,15523.083333333334,18008.66666666667,18229.75,16042.083333333334,41.751142,-87.71299,6
472,23.838291666666667,78.13850000000001,1.7014999999999996,56.04141666666667,10491.583333333332,11011.666666666662,11872.5,12267.166666666662,14609.083333333341,14769.25,13759.25,41.880732,-87.72565999999999,6
473,25.683624999999996,64.56333333333335,7.591833333333334,25.343374999999998,13573.583333333341,14477.833333333341,16680.083333333336,17600.333333333336,20305.833333333325,21421.5,19015.083333333325,41.751238,-87.71299,6
474,25.093416666666666,69.01483333333333,3.2210833333333326,80.08224999999999,9820.666666666668,10265.75,11244.333333333338,11458.75,13672.666666666659,13684.75,12654.5,41.808594,-87.665048,6
475,25.21166666666667,63.19916666666666,3.5178333333333334,41.61825,12278.083333333338,13095.666666666662,14333.333333333341,14920.833333333341,16209.083333333341,18600.166666666664,17848.416666666664,41.751295,-87.605288,6
476,24.668291666666665,72.88025,1.9720833333333332,68.24245833333335,10082.0,10662.75,11620.333333333338,11960.416666666662,13487.583333333341,13712.833333333341,12672.416666666662,41.768319,-87.683396,6
477,21.486666666666665,81.57408333333335,7.566916666666667,55.277166666666666,9503.833333333332,9759.25,10529.083333333332,10043.25,18282.416666666664,13507.5,11102.5,41.810342,-87.590228,6
478,27.361499999999996,74.52816666666666,1.6584166666666667,80.76904166666667,10620.333333333332,11089.166666666662,11742.666666666662,12199.916666666662,14536.25,14302.166666666659,13392.166666666659,41.943263,-87.688069,6
479,24.093666666666667,100.0,1.8730833333333334,55.53058333333333,9456.833333333332,9927.083333333332,10860.166666666668,10715.666666666668,16541.25,14075.916666666659,12147.916666666662,41.794477,-87.615957,6
480,23.971666666666668,65.31075,0.9312499999999999,38.82541666666667,10368.5,10638.166666666668,11581.083333333338,12056.583333333338,16686.583333333336,14628.833333333341,12904.583333333338,41.78843,-87.59913,6
481,21.626666666666665,66.84166666666665,1.709666666666667,40.528333333333336,10323.166666666668,11012.916666666662,12102.083333333338,12382.333333333338,14923.75,14860.416666666659,13409.583333333341,41.903632,-87.648093,6
482,29.942666666666668,29.026749999999996,1.5183333333333333,6.915416666666668,10999.166666666662,11528.75,12145.0,12395.666666666662,17330.083333333336,15340.333333333341,12626.25,41.788979,-87.597995,6
483,23.173625,71.57495833333333,12.21541666666667,56.0075,8537.166666666668,8933.75,10189.666666666668,10007.916666666668,17146.75,13580.25,11544.166666666662,41.965089,-87.679076,6
484,23.161375000000007,66.6185,2.5005,66.54558333333334,11069.416666666662,11620.75,12353.416666666662,12680.166666666662,14379.25,14282.416666666659,13279.333333333341,41.866786,-87.666306,6
485,22.532166666666665,86.25566666666664,1.5419999999999998,66.88083333333334,10087.75,11402.833333333338,12220.583333333338,12783.666666666662,15569.25,16398.083333333336,15218.833333333341,41.965256,-87.66672,6
486,24.295333333333332,74.25758333333333,0.9266666666666667,54.897333333333336,10776.5,11608.25,12220.083333333338,12802.666666666662,14328.916666666659,13596.333333333341,12868.583333333338,41.779369,-87.66442099999999,6
487,23.806750000000005,12.464833333333333,1.5723333333333331,56.628166666666665,10977.83333333333,11340.25,12433.333333333338,12546.666666666662,17555.833333333336,16070.916666666659,13678.583333333341,41.838618,-87.607817,6
488,24.5325,75.77008333333333,3.3283333333333336,56.403999999999996,9608.75,9943.75,10754.416666666668,10821.75,14317.666666666659,12983.0,11586.583333333338,41.882304,-87.671773,6
489,22.772000000000002,81.47291666666665,1.015666666666667,50.8145,10855.083333333332,11421.666666666662,12426.25,13001.416666666662,15400.333333333341,15529.75,13892.916666666659,41.921405,-87.677766,6
491,25.866874999999997,63.39333333333334,1.9889999999999999,53.98666666666667,11286.5,11771.5,13102.5,13762.166666666659,15714.416666666659,15963.416666666659,14821.0,41.839065999999995,-87.665685,6
492,23.43916666666666,97.58491666666664,2.0136666666666665,61.103208333333335,9467.333333333332,9907.583333333332,10841.5,10825.0,15677.75,13873.75,11923.0,41.666078000000006,-87.539374,6
493,25.604583333333334,50.306000000000004,5.481166666666667,25.074625,8239.75,8947.0625,10347.8125,10114.5,18424.375,15219.5625,12158.875,41.9262614,-87.6307578,7
494,29.193833333333327,41.74975,6.822916666666668,13.785916666666665,14641.5,15397.75,17351.3125,17772.375,23127.25,19220.8125,14906.1875,41.793278,-87.600117,7
495,30.18525,95.46000000000002,1.1476666666666666,79.88795833333336,9844.0,10487.4375,11528.8125,11876.0625,13723.0,13842.5625,12666.125,41.736593,-87.604759,7
496,30.430666666666667,79.88391666666666,2.706916666666667,68.45845833333334,11878.875,12654.6875,13903.375,14600.625,17015.5625,17206.1875,15567.8125,41.896157,-87.662391,7
497,28.014458333333337,55.224500000000006,6.906666666666667,42.63333333333333,14234.5625,14603.4375,17187.3125,18318.6875,19178.25,19177.875,16985.8125,41.968757000000004,-87.679174,7
498,28.52666666666667,66.68324999999999,0.7223333333333333,68.78129166666666,9905.4375,10457.625,11569.125,11928.9375,14075.9375,14088.8125,12900.0625,41.722457,-87.57535,7
499,27.972916666666663,56.16625,7.312333333333332,84.03600000000002,9469.0,9619.5625,10317.5625,9966.0,19592.1875,14421.875,11646.75,41.788608,-87.598713,7
500,30.575250000000008,50.26633333333333,1.32175,30.095875000000003,9753.875,10285.75,11257.375,11369.25,15461.25,14095.625,12572.6875,41.736495,-87.614529,7
501,30.180499999999995,54.729166666666664,0.8470000000000001,56.25208333333334,10488.0625,11007.0,11867.875,12261.625,14622.6875,14787.5625,13764.5625,41.880732,-87.72565999999999,7
502,31.223958333333332,42.525604166666675,1.7957083333333335,29.861645833333338,12426.5625,13332.8125,14994.375,15501.4375,18010.25,18226.1875,16025.9375,41.751142,-87.71299,7
503,31.971208333333337,43.288666666666664,1.15975,41.21775,10257.125,10724.0,11655.8125,11979.5,13625.875,14190.3125,13057.5,41.764122,-87.72242,7
504,26.292416666666668,56.450916666666664,1.6813333333333336,41.383374999999994,11238.6875,11853.3125,13024.0,13635.1875,14941.3125,15845.375,15023.8125,41.823527,-87.641054,7
505,28.634750000000007,60.90241666666666,1.8706666666666667,57.388458333333325,10952.625,11604.9375,12438.75,12943.8125,15628.3125,15680.1875,14449.5,41.846579,-87.68555699999999,7
506,29.04416666666667,57.17725000000001,2.0485,56.02924999999999,11702.3125,12331.0,13341.75,14058.8125,15967.5625,16674.5625,15435.8125,41.912681,-87.68105200000001,7
507,29.52058333333333,80.12583333333333,6.622833333333333,53.90354166666666,14160.5625,15102.125,16588.0625,17258.0,18614.0625,17729.1875,16075.5625,41.794167,-87.601646,7
509,32.126749999999994,47.247666666666674,1.163,80.14124999999999,10370.5,10863.8125,11720.6875,12122.3125,13847.125,14461.9375,13712.875,41.685445,-87.611081,7
510,30.187250000000002,56.30108333333333,1.8310833333333332,47.82433333333333,10314.625,10697.75,12217.75,12307.125,18177.125,15960.5,12528.25,41.792543,-87.600008,7
512,29.32541666666667,53.18800000000001,2.7869166666666665,42.18387500000001,10887.9375,11470.125,12621.25,13055.125,15636.0,15586.3125,14142.6875,41.87148,-87.67644,7
513,30.605499999999996,47.001916666666666,1.0504166666666668,55.04479166666666,10204.4375,10848.8125,11973.0,12388.0625,14609.5625,14398.0625,13060.9375,41.736314,-87.624179,7
514,28.90483333333333,81.16741666666667,3.893333333333334,53.52983333333335,11805.5,12250.5625,13261.375,13772.8125,16595.375,20848.375,18777.5,41.846897,-87.673061,7
515,29.487624999999998,82.99433333333333,2.1424999999999996,40.35566666666667,12436.1875,12840.875,14446.3125,15094.25,15766.1875,17123.125,16369.625,41.961622,-87.665948,7
516,28.774541666666668,54.572166666666675,3.403166666666666,80.16054166666666,11455.625,12151.1875,13187.1875,13924.625,14850.5625,17483.875,17163.3125,41.916585999999995,-87.66640600000001,7
517,33.09466666666667,100.0,0.62675,53.91283333333333,10760.9375,11320.125,12114.5625,12470.8125,14194.25,14980.0,14134.5625,41.880497,-87.74526800000001,7
518,28.042333333333332,63.78691666666668,2.8096666666666668,66.98045833333332,9666.1875,10178.875,11340.25,11547.4375,12718.3125,13271.5,11566.5,41.884688,-87.627864,7
519,30.977166666666673,71.51933333333335,7.885999999999999,36.844,13777.4375,14502.625,16226.375,16964.875,21443.0,19587.1875,16516.875,41.8742,-87.666599,7
520,29.646916666666666,55.325583333333334,2.6040833333333335,55.25762499999999,10742.5,11379.75,11867.125,12251.75,13894.8125,14124.5625,13220.1875,41.857959,-87.65642700000001,7
521,29.238958333333333,46.37366666666667,1.98525,55.69933333333333,10486.8125,11144.875,11912.5625,12478.625,13762.625,13934.6875,13090.75,41.903335,-87.6674,7
523,28.59975,60.60366666666665,2.1645833333333333,50.787375000000004,11108.5625,11757.1875,12662.625,12923.75,17991.0625,16670.5,14603.0,41.9140942,-87.683022,7
524,27.270875,58.113583333333345,2.1935833333333337,80.128625,11331.1875,12006.4375,13926.5625,14364.9375,17488.6875,16710.25,13970.5625,41.878377,-87.627678,7
525,27.489791666666665,58.827583333333344,1.875416666666667,54.91683333333333,11534.6875,12185.125,13457.5,13983.5625,15080.375,16120.25,14810.375,41.884607,-87.624577,7
526,26.176916666666667,72.95483333333333,4.122416666666667,66.08566666666667,9447.6875,9713.375,10750.5,10567.5,17540.8125,14802.75,12333.6875,41.954825,-87.645248,7
527,30.445083333333333,47.66975,1.0749166666666665,53.923750000000005,10948.6875,11745.4375,12742.625,13321.125,14821.8125,15269.4375,14507.8125,41.75034,-87.66351800000001,7
528,29.472624999999997,81.76633333333332,0.6075833333333335,55.52245833333334,10272.375,10686.5625,11598.3125,11911.125,14155.625,14352.5,13518.625,41.743814,-87.61473199999999,7
529,26.441333333333333,65.62,1.12775,80.36254166666667,11650.0625,12046.3125,12858.3125,13516.125,14782.3125,15491.3125,14126.875,41.713867,-87.536509,7
530,33.71925,40.47958333333333,3.3970833333333332,42.633458333333344,12258.4375,13074.25,14301.25,14890.375,16180.9375,18583.875,17834.9375,41.751295,-87.605288,7
531,30.84566666666667,46.465583333333335,0.8900833333333331,68.53991666666667,10554.25,11181.75,12315.5,12579.125,16697.875,15384.8125,13372.1875,41.923996,-87.761072,7
532,28.99729166666667,70.31258333333334,1.0321666666666667,68.31416666666668,10583.5,11120.4375,11637.5,12051.75,13147.5,13963.4375,13090.875,41.946731,-87.68825799999999,7
533,39.448625,51.834583333333335,2.2255833333333332,56.786375,11477.6875,12300.5625,13861.625,14409.625,15656.9375,15994.625,14044.0,41.88575,-87.62969,7
534,29.577166666666667,69.98441666666666,1.0801666666666667,40.571374999999996,10916.9375,11422.375,12480.125,12909.1875,14987.9375,14962.9375,13833.9375,41.65849,-87.559113,7
535,31.130666666666666,73.93983333333331,0.6785833333333332,42.19679166666667,10891.6875,11412.875,12370.3125,12804.6875,14707.9375,15140.8125,13952.5625,41.722044,-87.60448199999999,7
536,32.49375,76.70533333333334,1.9673333333333334,61.401500000000006,9461.5,9899.3125,10834.125,10819.25,15745.9375,13873.9375,11913.0,41.666078000000006,-87.539374,7
537,31.678250000000002,100.0,1.0051666666666668,48.50945833333333,10335.3125,10934.875,11907.125,12232.0,15213.4375,15016.3125,13712.0625,41.786756,-87.664343,7
538,29.288749999999997,71.87,1.2065833333333333,82.352625,11089.5625,11727.4375,12518.25,13203.1875,15018.0,15971.5625,14542.0,41.800846,-87.703739,7
539,27.818583333333333,55.56033333333334,3.9595,43.62929166666666,10686.0,12660.4375,15070.5,15600.625,17095.125,19365.125,18451.0,41.96904,-87.659672,7
540,29.862375000000004,65.61204166666668,2.515833333333333,55.78300000000001,11196.0625,11668.6875,12647.6875,13084.0,15314.5,15405.4375,14202.25,41.857797,-87.685806,7
541,33.448166666666665,40.39925,6.444916666666667,26.2235,13556.0625,14461.375,16660.6875,17570.25,20292.625,21448.125,19034.9375,41.751238,-87.71299,7
542,30.434083333333334,52.30108333333334,1.4902500000000003,80.05749999999999,9813.75,10257.9375,11232.5,11443.4375,13640.25,13672.4375,12646.375,41.808594,-87.665048,7
543,30.68729166666667,53.12308333333332,0.9733333333333333,68.32958333333333,10066.0,10646.1875,11604.5,11944.9375,13471.5625,13663.125,12637.1875,41.768319,-87.683396,7
544,30.207583333333332,51.22558333333333,1.3453333333333333,38.84225,10356.125,10621.375,11554.6875,12025.5625,16653.5625,14623.375,12897.8125,41.78843,-87.59913,7
545,29.189083333333333,83.31083333333335,1.8789166666666668,66.96829166666667,10145.6875,11445.625,12230.5625,12803.25,15577.5625,16370.4375,15200.875,41.965256,-87.66672,7
546,26.769958333333335,66.73558333333334,2.81475,41.202416666666664,10326.125,11014.5625,12093.9375,12373.75,14934.4375,14867.1875,13410.5625,41.903632,-87.648093,7
547,29.853916666666663,36.188416666666676,1.15175,5.159833333333332,10968.375,11494.6875,12119.0,12367.75,17312.6875,15315.25,12615.3125,41.788979,-87.597995,7
548,33.17208333333333,54.678583333333314,0.8584166666666667,80.7695,10622.0,11089.125,11752.0,12209.3125,14539.3125,14305.875,13396.125,41.943263,-87.688069,7
549,28.442833333333336,60.88358333333334,6.8780833333333335,56.20250000000001,8548.875,8940.1875,10193.75,10005.5625,17126.9375,13572.3125,11544.625,41.965089,-87.679076,7
550,28.863249999999997,30.97000000000001,1.7394166666666668,41.690208333333324,12298.4375,12883.375,13798.75,14410.6875,15843.8125,16221.125,15424.375,41.924903,-87.687703,7
551,29.022583333333333,66.30683333333333,2.8260000000000005,66.57779166666666,11064.9375,11609.6875,12337.4375,12664.875,14348.8125,14264.1875,13264.75,41.866786,-87.666306,7
552,29.382374999999996,61.362500000000004,5.829666666666667,55.55775,9498.375,9756.0625,10522.1875,10038.8125,18235.6875,13501.625,11096.125,41.810342,-87.590228,7
553,30.620499999999996,100.0,1.261,57.38395833333334,9467.625,9940.6875,10864.375,10726.0,16515.0625,14073.5625,12143.8125,41.794477,-87.615957,7
554,29.56125,57.66408333333334,0.5907500000000002,55.05829166666667,10788.875,11617.5625,12229.9375,12814.5,14334.0625,13569.5,12846.8125,41.779369,-87.66442099999999,7
555,29.771916666666666,37.64008333333333,2.1811666666666674,56.873625000000004,10984.875,11351.8125,12435.5,12553.75,17517.375,16057.8125,13671.8125,41.838618,-87.607817,7
556,28.079250000000005,55.406416666666665,2.19475,54.07191666666666,11263.125,11750.375,13087.125,13743.375,15706.4375,15956.1875,14811.75,41.839065999999995,-87.665685,7
557,28.22883333333333,74.28933333333332,2.1525,53.214208333333346,10850.4375,11413.75,12437.0625,13010.6875,15408.0,15525.4375,13894.0625,41.921405,-87.677766,7
558,29.944958333333332,54.44625,4.1395,56.58712500000001,9609.4375,9941.4375,10747.1875,10811.6875,14281.0,12958.75,11573.5625,41.882304,-87.671773,7
560,30.770250000000004,51.50783333333334,6.133749999999999,54.457208333333334,13023.375,13826.9375,15366.6875,16107.3125,18419.375,18380.9375,15815.875,41.96759,-87.76257,7
561,32.826,63.19541666666667,0.62925,68.79754166666667,9906.458333333332,10457.083333333332,11572.75,11930.791666666662,14076.125,14092.375,12903.541666666662,41.722457,-87.57535,8
562,32.89875,50.8465,1.2661666666666667,30.18416666666667,9755.916666666668,10286.5,11253.25,11362.833333333338,15463.5,14097.416666666659,12567.291666666662,41.736495,-87.614529,8
563,30.898166666666658,47.4683125,0.9169583333333335,28.658937499999997,12425.541666666662,13330.041666666664,14965.583333333334,15479.791666666666,18011.83333333333,18222.625,16009.791666666666,41.751142,-87.71299,8
564,35.126541666666675,42.83750000000001,6.392916666666668,42.35137500000001,14202.541666666659,14570.125,17186.375,18281.958333333325,19119.5,19212.916666666664,17010.708333333336,41.968757000000004,-87.679174,8
565,35.07391666666667,100.0,0.7036666666666668,53.129333333333335,10749.458333333332,11302.416666666662,12108.208333333338,12456.375,14179.5,14962.333333333341,14119.541666666659,41.880497,-87.74526800000001,8
566,34.11729166666667,54.672000000000004,1.01325,56.295875,10484.541666666668,11002.333333333338,11863.25,12256.083333333338,14636.291666666659,14805.875,13769.875,41.880732,-87.72565999999999,8
567,34.97358333333333,28.741250000000004,2.2611666666666665,56.88716666666667,10991.91666666667,11363.375,12437.666666666662,12560.833333333338,17478.916666666664,16044.708333333341,13665.041666666659,41.838618,-87.607817,8
568,33.76383333333334,76.22933333333333,2.8657500000000002,68.43904166666668,11867.916666666662,12639.625,13890.916666666659,14585.416666666659,16996.541666666664,17198.291666666664,15566.041666666659,41.896157,-87.662391,8
569,36.48504166666667,41.20766666666666,4.685833333333333,84.03600000000002,9474.0,9622.208333333332,10318.208333333332,9969.0,19557.625,14431.583333333341,11652.833333333338,41.788608,-87.598713,8
570,32.37654166666667,47.69725,3.836083333333333,43.746624999999995,10823.0,12797.791666666662,15077.0,15630.083333333341,17157.083333333336,19394.083333333325,18435.333333333325,41.96904,-87.659672,8
571,33.45491666666666,65.62,1.0395,80.36141666666667,11647.208333333338,12039.708333333338,12847.375,13508.75,14784.041666666659,15492.375,14124.916666666659,41.713867,-87.536509,8
572,32.685291666666664,52.91583333333333,1.2051666666666665,41.414624999999994,10243.416666666668,10708.333333333332,11640.708333333338,11958.0,13611.916666666659,14173.708333333341,13048.333333333338,41.764122,-87.72242,8
573,34.342124999999996,51.449166666666656,4.806916666666667,55.57220833333334,9492.916666666668,9752.875,10515.291666666668,10034.375,18188.958333333325,13495.75,11089.75,41.810342,-87.590228,8
574,33.20308333333333,45.47666666666667,2.0812500000000003,41.41825,11238.625,11852.708333333338,13026.333333333338,13636.625,14954.041666666659,15845.25,15024.708333333341,41.823527,-87.641054,8
575,34.30316666666666,48.686,1.9461666666666668,56.08354166666667,11681.041666666662,12304.666666666662,13343.166666666659,14049.375,15950.875,16665.541666666664,15436.041666666659,41.912681,-87.68105200000001,8
577,35.5615,58.85108333333334,1.8696666666666664,57.5205,10960.41666666667,11599.791666666662,12441.166666666662,12946.708333333338,15613.708333333341,15674.291666666659,14447.333333333341,41.846579,-87.68555699999999,8
578,35.662625,69.1105,6.6738333333333335,53.898958333333326,14154.541666666659,15093.083333333341,16577.875,17249.0,18595.875,17727.625,16085.541666666659,41.794167,-87.601646,8
579,32.74508333333333,54.01574999999999,0.9552499999999999,80.14808333333333,10366.333333333332,10855.041666666668,11714.625,12113.708333333338,13849.083333333341,14455.791666666659,13711.916666666659,41.685445,-87.611081,8
580,33.668166666666664,70.15866666666666,0.9015,40.497458333333334,10932.125,11438.916666666662,12499.75,12925.291666666662,15014.125,14996.458333333341,13866.791666666659,41.65849,-87.559113,8
581,35.22691666666667,71.76616666666668,0.3740833333333334,42.19079166666668,10899.958333333332,11415.916666666662,12375.041666666662,12808.625,14713.791666666659,15144.375,13959.541666666659,41.722044,-87.60448199999999,8
583,34.15841666666667,50.54,3.15925,80.156875,11453.083333333338,12146.958333333338,13187.958333333341,13925.75,14849.875,17493.25,17166.375,41.916585999999995,-87.66640600000001,8
584,33.62375,77.83866666666667,2.091,40.351333333333336,12391.291666666662,12808.583333333338,14428.041666666659,15056.5,15732.958333333341,17132.083333333336,16389.416666666664,41.961622,-87.665948,8
585,33.967000000000006,80.90375,4.189333333333334,56.181875,11796.333333333338,12238.208333333338,13245.25,13754.708333333341,16584.25,20843.583333333325,18773.333333333325,41.846897,-87.673061,8
586,32.659666666666666,53.74875000000001,2.1066666666666665,45.473749999999995,10296.75,10685.166666666668,12194.5,12286.083333333338,18164.75,15946.0,12521.833333333338,41.792543,-87.600008,8
